HSN,NAME,P CODE,TOTAL QUANTITY,IGST,SGST,CGST,TOTAL AMOUNT
29241900,"N,N-DIMETHYL FORMAMIDE A.R.",D71129,0,0,0,0,0
38220090,NAA SOLUTION,N91429,0,0,0,0,0
38220090,NAA SOLUTION,N91439,0,0,0,0,0
38220090,NAA SOLUTION,N91471,0,0,0,0,0
38220090,NAA SOLUTION,N91483,0,0,0,0,0
29029040,NAPHTHALENE POWDER 500.00 GM,N10329,107,1935.36,879.32,879.32,20522.21
29071510,NAPHTHOL ALPHA,N10125,0,0,0,0,0
29071510,NAPHTHOL ALPHA 100.00 GM,N10117,78,1263.76,417.28,417.28,11657.38
29071520,NAPHTHOL BETA,N10829,0,0,0,0,0
29071520,NAPHTHOL BETA 250.00 GM,N10225,71,1253.43,222.06,222.06,9430.69
29171520,NAPHTHOL BETA A.R.,N70839,0,0,0,0,0
32041929,NAPHTHOL GREEN-B M.S.(W.S),N18209,0,0,0,0,0
29153300,n-BUTYL ACETATE,B12937,0,0,0,0,0
29153300,n-BUTYL ACETATE 500 ML,B12929,0,0,0,0,0
29051300,n-BUTYL ALCOHOL,B60687,0,0,0,0,0
29051300,n-BUTYL ALCOHOL A.R 500 ML,B75679,0,0,0,0,0
29051300,n-BUTYL ALCOHOL(1-Butanol) 500 ML,B60679,115,2080.86,922.05,922.05,21805.2
29211990,N-BUTYL AMINE (1-AMINO BUTANE) 500 ML,B13129,0,0,0,0,0
29122990,N-BUTYRALDEHYDE - 99%,B18329,0,0,0,0,0
38220019,NEISSER'S STAIN SOLUTION-A,N30171,0,0,0,0,0
38220019,NEISSER'S STAIN SOLUTION-B,N30271,0,0,0,0,0
38220019,NEISSER'S STAIN SOLUTION-C,N30371,0,0,0,0,0
70179010,NESSLER'S CYLINDER (100 ML),NG5432,0,0,0,0,0
38220019,NESSLER'S REAGENT,N20235,0,0,0,0,0
38220019,NESSLER'S REAGENT 125 ML,N20271,1599,14017.84,901.53,901.53,131840.68
38220019,NESSLER'S REAGENT 500 ML,N20229,0,0,0,0,0
38220090,NESSLER'S REAGENT KINGS,N20371,0,0,0,0,0
38220090,NEUTRAL RED INDICATOR SOLUTION 125 ML,N40471,3,0,15.06,15.06,167.4
32041429,NEUTRAL RED POWDER 5.00 GM,N42001,1,0,7.25,7.25,80.6
38220019,NEUTRALISER REAGENT-1,N10017,0,0,0,0,0
38220019,NEUTRALISER REAGENT-1,N10027,0,0,0,0,0
38220019,NEUTRALISER REAGENT-1,N10055,0,0,0,0,0
32041351,NEW METHYLENE BLUE POWDER 5.00 GM,M31701,1,100.58,0,0,558.8
38220090,NEWMAN'S STAIN SOLUTION,N40371,0,0,0,0,0
29011000,N-HEPTANE A.R. 99.5% 500 ML,H73229,0,0,0,0,0
29011000,n-HEPTANE L.R,H13237,0,0,0,0,0
29011000,n-HEPTANE L.R 500 ML,H13229,0,0,0,0,0
29011000,n-HEXANE,H12088,0,0,0,0,0
29011000,n-HEXANE A.R 2.5 L,H72037,1,0,169.02,169.02,1877.98
29011000,n-HEXANE A.R. 99% 500 ML,H72029,33,759.63,1314.08,1314.08,18821.16
29011000,n-HEXANE GC GRADE 99.9%,H12025,0,0,0,0,0
29011000,n-HEXANE HPLC,H94037,0,0,0,0,0
29011000,n-HEXANE HPLC,H94083,0,0,0,0,0
38220090,NICE AMINO RICH,N10317,0,0,0,0,0
38220090,NICE NEERA ACTIVE SUPPLEMENT,N80231,0,0,0,0,0
38220090,NICE NEERA ACTIVE SUPPLEMENT,N80261,0,0,0,0,0
38220090,NICE NEERA STABILISER,N80251,0,0,0,0,0
34029011,NICEKLEEN,N12451,0,0,0,0,0
34029011,NICEKLEEN 250 ML,N12429,18,0,153.11,153.11,1093.68
29152990,NICKEL ACETATE TETRAHYDRATE 5.00 KG,N10449,4,2170.8,0,0,12060
29152990,NICKEL ACETATE TETRAHYDRATE 50.00 GM,N10404,4,86.28,47.76,47.76,1010.08
28402090,NICKEL BORATE 100.00 GM,N10217,15,521.54,0,0,2897.45
28362090,NICKEL CARBONATE 5.00 KG,N10451,1,0,364.5,364.5,4050
28362090,NICKEL CARBONATE L.R. 250.00 GM,N10429,0,0,0,0,0
28273500,NICKEL CHLORIDE 5.00 KG,N11539,13,0,3627,3627,40300
38220090,NICKEL CHLORIDE SOLUTION,N11651,0,0,0,0,0
28273500,NICKEL CHLORIDE.L.R. 250.00 GM,N11525,99,1720.48,1212.53,1212.53,23030.85
28415090,NICKEL CHROMATE (Ni-32-34%) 50.00 GM,N10704,1,0,29.07,29.07,323.02
75040000,NICKEL METAL POWDER - 99.5% 100.00 GM,N10419,0,0,0,0,0
28342990,NICKEL NITRATE.L.R. 250.00 GM,N12025,18,283.41,364.48,364.48,5624.34
28254000,NICKEL OXIDE (Ni-78-79%) 100.00 GM,N11017,2,323.57,0,0,1797.6
28352990,NICKEL PHOSPHATE 250.00 GM,N10525,11,483.49,270.35,270.35,5689.97
28332400,NICKEL SULPHATE 5.00 KG,N10639,30,0,7465.5,7465.5,82950
28332400,NICKEL SULPHATE A.R.,N72017,0,0,0,0,0
28332400,NICKEL SULPHATE HEPTAHYDRATE 250.00 GM,N10625,0,0,0,0,0
28332400,NICKEL SULPHATE L.R. 250.00 GM,N10629,67,3830.5,459.74,459.74,26388.77
29362920,NICOTINIC ACID - 99.5% 100.00 GM,N16017,0,0,0,0,0
38220019,NIGROSINE 10% SOLUTION 125 ML,N20471,15,71.94,20.27,20.27,937.4
32041231,NIGROSINE.M.S. (WATER SOLUBLE) 25.00 GM,N20809,6,53.06,13.46,13.46,444.34
29144000,NINHYDRIN A.R. 10.00 GM,N72005,33,1224.65,391.04,391.04,11148.56
38220090,NINHYDRIN SOLUTION 125 ML,N40971,261,1899.61,141.85,141.85,13026.32
70179010,Nitrese Nitrile green gloves,NE0254,0,0,0,0,0
28080010,NITRIC ACID (1:2) (Sp.gra.1.2) 25 L,N10788,12,0,1620,1620,18000
28080010,NITRIC ACID (1:2) (Sp.gra.1.2) 5 L,N10754,2,0,83.59,83.59,928.76
28080010,NITRIC ACID (1:3) (SP.GR.1.3),N10756,0,0,0,0,0
28080010,NITRIC ACID (1:3) (SP.GR.1.3) 25 L,N10789,12,0,2160,2160,24000
28080010,NITRIC ACID (EL GRADE),N91837,0,0,0,0,0
28080010,NITRIC ACID A.R.,N70889,0,0,0,0,0
28080010,NITRIC ACID A.R. 2.5 L,N70837,2,0,60.75,60.75,675
28080010,NITRIC ACID A.R. 500 ML,N70829,65,0,673.87,673.87,7487.3
28080010,NITRIC ACID A.R. T.C PACK 2.5 L,N71837,16,1271.46,0,0,7063.68
28080010,NITRIC ACID L.R 25 L,N10733,80,0,14040,14040,156000
28080010,NITRIC ACID L.R T.C PACK 2.5 L,N11737,52,2990.74,0,0,16615.2
28080010,NITRIC ACID L.R. 2.5 L,N10737,822,33006.11,2277.04,2277.04,208667.49
28080010,NITRIC ACID L.R. 500 ML,N10729,921,9995.26,2842.02,2842.02,85697
28080010,NITRIC ACID L.R. 53-55%,N10797,0,0,0,0,0
28080010,NITRIC ACID L.R. 55-57%,N10787,0,0,0,0,0
28080010,NITRIC ACID L.R. TC PACK 500 ML,N10730,440,8531.47,0,0,47397
28080010,NITRIC ACID.A.R. TC PACK 500 ML,N70830,8,170.73,0,0,948.48
28080010,NITRIC ACID.L.R. (BPb) 500 ML,N10739,20,295.02,0,0,1639
28080010,NITRIC ACID.L.R. (PB),N10757,0,0,0,0,0
29042010,NITROBENZENE,N11588,0,0,0,0,0
29042010,NITROBENZENE A.R,N74529,0,0,0,0,0
29042010,NITROBENZENE.L.R.,N11583,0,0,0,0,0
29042010,NITROBENZENE.L.R. 500 ML,N11579,59,832.03,388.71,388.71,8941.32
29337900,N-METHYL-2-PYRROLIDIONE A.R.,M31025,0,0,0,0,0
29211990,NN-DI ISOPROPYL ETHYLAMINE-99%,D41025,0,0,0,0,0
29241900,N-N-DIMETHYL FORMAMIDE,D21117,0,0,0,0,0
29241900,N-N-DIMETHYL FORMAMIDE 2.5 L,D21137,3,353.73,0,0,1965.15
29241900,N-N-DIMETHYL FORMAMIDE 500 ML,D21179,25,544.97,67.62,67.62,3779.02
29011000,n-PENTANE,N12125,0,0,0,0,0
29011000,n-PENTANE 500 ML,P12029,5,308.88,0,0,1716
29224990,n-PHENYL ANTHRANILIC ACID-98% 25.00 GM,P35109,31,256.9,1336.99,1336.99,16282.76
13023290,NUTRIENT AGAR 100.00 GM,N14009,5,577.66,0,0,3209.25
38220019,OCCULT BLOOD TESTING KIT,O26450,14,212.14,67.8,67.8,1931.85
29214290,O-CHLORO ANILINE 250 ML,C24025,0,0,0,0,0
38231200,OLEIC ACID - 65-70%,O13283,0,0,0,0,0
38231200,OLEIC ACID - 65-70% 500 ML,O13229,22,428.4,0,0,2380
15099090,OLIVE OIL 100 ML,O14217,4,42.24,0,0,844.8
29089990,O-NITROPHENOL 500.00 GM,N22729,1,0,47.1,47.1,523.28
29215110,O-PHENYLENE DIAMINE - 99% 100.00 GM,P30317,9,131.27,37,37,1140.36
32041262,ORANGE G POWDER 25.00 GM,O41709,3,21.47,6.4,6.4,285.52
33011200,ORANGE OIL 100 ML,O14417,0,0,0,0,0
32041929,ORCEIN POWDER (M.S.) 5.00 GM,O12009,2,0,223.42,223.42,2482.48
29072990,ORCINOL MONOHYDRATE 10.00 GM,O12005,8,892.06,71.09,71.09,5745.74
29071290,ORTHO CRESOL,O10529,0,0,0,0,0
29089990,Ortho NITROPHENOL 250.00 GM,N22725,13,523.75,24.16,24.16,3178.22
28092010,ORTHO PHOSPHORIC ACID,O10137,0,0,0,0,0
28092010,ORTHO PHOSPHORIC ACID,O10178,0,0,0,0,0
28092010,ORTHO PHOSPHORIC ACID,O11713,0,0,0,0,0
28092010,ORTHO PHOSPHORIC ACID 2.5 L,O11737,4,848.76,0,0,4715.36
28092010,ORTHO PHOSPHORIC ACID 25 L,O10189,1,0,652.5,652.5,7250
28092010,ORTHO PHOSPHORIC ACID A.R,O11337,0,0,0,0,0
28092010,ORTHO PHOSPHORIC ACID A.R 500 ML,O11329,17,891.03,60.38,60.38,5620.99
28092010,ORTHO PHOSPHORIC ACID L.R. 500 ML,O10129,115,2940.2,1522.81,1522.81,33254.45
28092010,ORTHO PHOSPHORIC ACID.L.R.,O11747,0,0,0,0,0
28092010,ORTHOPHOSPHORIC ACID 85%,O10188,0,0,0,0,0
28092010,ORTHOPHOSPHORIC ACID TECH. 35.00 KG,O10177,0,0,0,0,0
28092010,ORTHOPHOSPHORIC SOLUTION,O90188,0,0,0,0,0
28092010,ORTHOPHOSPHORIC SOLUTION,O90189,0,0,0,0,0
28439020,OSMIUM TETROXIDE 99.9%,O14502,0,0,0,0,0
29215990,O-TOLIDINE POWDER 98%,T32717,0,0,0,0,0
29215990,O-TOLIDINE POWDER A.R.,T72717,0,0,0,0,0
38220090,O-TOLIDINE REAGENT R.C 500 ML,T61079,393,4245.53,525.19,525.19,33231.78
38220019,O-TOLUIDINE REAGENT-GLUCOSE 500 ML,T60979,19,273.62,72.54,72.54,3489.2
29214330,O-TOLUIDINE.A.R. 250 ML,T75829,10,412.83,0,0,2293.5
29171110,OXALIC ACID 25.00 KG,O10288,3,0,742.5,742.5,8250
29171110,OXALIC ACID A.R.,O70339,0,0,0,0,0
29171110,OXALIC ACID A.R. 500.00 GM,O70329,3,0,47.04,47.04,522.66
29171110,OXALIC ACID L.R. 500.00 GM,O10229,275,4452.43,1226.15,1226.15,38359.7
29024100,o-XYLENE 99%,X10837,0,0,0,0,0
29024100,o-XYLENE 99% 500 ML,X10829,1,0,12.33,12.33,137.02
29223900,P.DIMETHYLAMINO BENZALDEHYDE 100.00 GM,D10517,11,592.49,188.39,188.39,5384.72
28439019,PALLADIUM CHLORIDE A.R.,P71002,0,0,0,0,0
28439019,PALLADIUM CHLORIDE L.R. 1.00 GM,P31002,1,0,193.12,193.12,2145.82
29157010,PALMITIC ACID 99%,P25029,0,0,0,0,0
38220019,PANDY'S REAGENT 125 ML,P20171,20,117.48,0,0,979
38220019,PAPANICOLAOU'S STAIN - EA-36 125 ML,P10271,443,9467.25,596.2,596.2,88830.5
38220019,PAPANICOLAOU'S STAIN - OG-6 125 ML,P10171,722,8439.25,488.16,488.16,78462.93
29089910,Para NITROPHENOL 250.00 GM,N12525,5,0,71.98,71.98,799.8
29089010,Para NITROPHENOL A.R,N74417,0,0,0,0,0
27109900,PARAFFIN LIQUID (LIGHT) L.R.,P10388,0,0,0,0,0
27109900,PARAFFIN LIQUID (LIGHT) L.R. 500 ML,P10439,104,1669.32,901.2,901.2,19287.36
27109900,PARAFFIN LIQUID HEAVY,P63988,0,0,0,0,0
27109900,PARAFFIN LIQUID HEAVY 500 ML,P63978,58,289.08,1010.2,1010.2,12830.48
27109900,PARAFFIN LIQUID HEAVY I.P. 500 ML,P84529,0,0,0,0,0
27109900,PARAFFIN LIQUID LIGHT I.P 5 L,P84651,8,0,396,396,4400
27109900,PARAFFIN LIQUID LIGHT I.P.,P84629,0,0,0,0,0
27129090,PARAFFIN WAX 58-60,P10139,0,0,0,0,0
27129090,PARAFFIN WAX 58-60  (SOLID),P20129,0,0,0,0,0
27129090,PARAFFIN WAX 58-60 25.00 KG,P10188,6,0,2092.5,2092.5,23250
27129090,PARAFFIN WAX 58-60 DEGREE,P10117,0,0,0,0,0
27129090,PARAFFIN WAX 58-60 DEGREE,P11137,0,0,0,0,0
27129090,PARAFFIN WAX 58-60 DEGREE 500.00 GM,P10129,575,10043.67,6168.98,6168.98,124342.72
27129090,PARAFFIN WAX 60-62 (SOLID),P10549,0,0,0,0,0
27129090,PARAFFIN WAX 60-62 DEGREE 500.00 GM,P10529,60,2252.16,0,0,12512
27129090,PARAFFIN WAX PELLETS 58-60 1 KG,P10169,10,0,360,360,4000
27129090,PARAFFIN WAX PELLETS 58-60 500.00 GM,P10159,20,700.13,0,0,3889.6
27129090,PARAFFIN WAX PELLETS 60-62,P10534,0,0,0,0,0
27129090,PARAFFIN WAX PELLETS 60-62 500.00 GM,P10528,0,0,0,0,0
27129090,PARAFFIN WAX WITH CERESIN,P10033,0,0,0,0,0
27129090,PARAFFIN WAX WITH CERESIN,P10049,0,0,0,0,0
27129090,PARAFFIN WAX WITH CERESIN,P10088,0,0,0,0,0
27129090,PARAFFIN WAX WITH CERESIN (BF) 500.00 GM,P10025,261,1928.16,5293.35,5293.35,69527
27129090,PARAFFIN WAX WITH CERESIN 500.00 GM,P10029,312,12663.22,443.61,443.61,75280.2
29126000,PARAFORMALDEHYDE,P63979,0,0,0,0,0
29126000,PARAFORMALDEHYDE (FINE POWDER),P64929,0,0,0,0,0
70179010,Particle size determinatn. app,NG8091,0,0,0,0,0
29182990,PATTON AND REEDERS REAGENT,P31517,0,0,0,0,0
29182990,PATTON AND REEDERS REAGENT 5.00 GM,P31501,10,187.87,0,0,1043.7
29214211,P-CHLOROANILINE - 98% 250.00 GM,C24129,1,32.36,0,0,179.76
29081900,p-CHLOROPHENOL 99% 500.00 GM,C20329,1,0,30.86,30.86,342.86
29071210,p-CRESOL 500.00 GM,C42229,0,0,0,0,0
29223900,p-DIMETHYLAMINO BENZALDEHYDE 25.00 GM,D10509,12,50.78,121.09,121.09,1627.5
70179010,"Pear shape flask, 500 ml",NG8408,0,0,0,0,0
13022000,PECTIN PURE (For Biochemistry) 100.00 GM,P10717,5,246.52,0,0,1369.55
33012400,PEPPERMINT OIL 100 ML,P21871,51,3383.55,325.88,325.88,22418.3
35079030,PEPSIN (1:3000),P16129,0,0,0,0,0
35079030,PEPSIN (1:3000) 50.00 GM,P16104,8,402.14,0,0,2234.12
35040010,PEPTONE,P10518,0,0,0,0,0
35040010,PEPTONE,P10519,0,0,0,0,0
35040010,PEPTONE 2.50 KG,P10537,8,1692,0,0,9400
35040010,PEPTONE 25.00 KG,P10588,3,5085,1023.75,1023.75,39625
35040010,PEPTONE 5.00 KG,P13039,1,0,193.5,193.5,2150
35040010,PEPTONE L.R. 250.00 GM,P10525,189,5893.2,379.44,379.44,36956
28111990,PERCHLORIC ACID 60% A.R.,P10725,0,0,0,0,0
28111990,PERCHLORIC ACID 70% A.R. 250 ML,P10925,0,0,0,0,0
28111990,PERCHLORIC ACID A.R. 60% 500 ML,P10739,5,0,271.75,271.75,3019.4
28111990,PERCHLORIC ACID A.R. 70% 500 ML,P10639,33,1111.32,1202.49,1202.49,19535
38220090,PERCHLORIC ACID SOLUTION-0.1N 500 ML,P53199,0,0,0,0,0
28111990,PERIODIC ACID L.R. 25.00 GM,P34109,16,976.55,38.61,38.61,5854.32
70179010,"PETRI DISHES,CULTURE(200x20mm)",NG5870,0,0,0,0,0
70179010,PETRIDISH (OUTER DIA. 9 CM),NG5868,39,0,391.51,391.51,4350.06
70179010,PETRIDISH CULTURE - 150x20 MM,NG5869,0,0,0,0,0
70179010,PETRIDISH CULTURE - 50x17 MM,NG5866,0,0,0,0,0
70179010,PETRIDISH CULTURE - 80x17 MM,NG5867,0,0,0,0,0
27101213,PETROLEUM ETHER 40-60 A.R 2.5 L,P73737,11,0,895.54,895.54,9950.38
27101213,PETROLEUM ETHER 40-60 A.R.,P73829,0,0,0,0,0
27101213,PETROLEUM ETHER 40-60 L.R,P10233,0,0,0,0,0
27101213,PETROLEUM ETHER 40-60 LR 2.5 L,P10237,53,2555.82,2600.06,2600.06,43088.59
27101213,PETROLEUM ETHER 40-60 LR 500 ML,P10229,32,449.74,301.76,301.76,5851.46
27101211,PETROLEUM ETHER 60-80 A.R 500 ML,P73729,0,0,0,0,0
27101211,PETROLEUM ETHER 60-80 A.R. 2.5 L,P73837,4,380.39,0,0,2113.28
27101211,PETROLEUM ETHER 60-80 L.R 25 L,P12133,1,598.5,0,0,3325
27101211,PETROLEUM ETHER 60-80 L.R. 2.5 L,P10337,75,4399.66,1180.71,1180.71,37561.76
27101211,PETROLEUM ETHER 60-80 L.R. 500 ML,P10329,130,2336.2,459.1,459.1,18080.3
27121090,PETROLEUM JELLY WHITE 500.00 GM,P11429,26,872.54,0,0,4847.44
38220090,pH TEST KIT,P25540,0,0,0,0,0
29071110,PHENOL 2.50 KG,P10435,0,0,0,0,0
38220090,PHENOL 40% W/V 5 L,P30701,13,1099.68,57.98,57.98,6753.5
29071110,PHENOL A.R. 500.00 GM,P74029,50,169.88,865.93,865.93,10565.12
29071110,PHENOL L.R,P10433,0,0,0,0,0
29071110,PHENOL L.R. 100.00 GM,P10417,0,0,0,0,0
29071110,PHENOL L.R. 500.00 GM,P10429,625,14298.32,3463.1,3463.1,115020.97
38220019,PHENOL REAGENT  A.R,P72025,0,0,0,0,0
38220019,PHENOL REAGENT 125 ML,P20571,13,0,111.22,111.22,1853.8
29343000,PHENOL RED POWDER 10.00 GM,P40705,32,498.96,35.61,35.61,3167.81
38220090,PHENOL RED SOLUTION 125 ML,P40671,294,1947.8,147.31,147.31,15437.52
29322020,PHENOLPHTHALEIN POWDER,P40909,0,0,0,0,0
29322020,PHENOLPHTHALEIN POWDER,P40929,0,0,0,0,0
29322020,PHENOLPHTHALEIN POWDER,P40937,0,0,0,0,0
29322020,PHENOLPHTHALEIN POWDER 100.00 GM,P40917,32,940.64,111.34,111.34,6462.88
29322020,PHENOLPHTHALEIN POWDER.A.R. 100.00 GM,P70917,0,0,0,0,0
38220090,PHENOLPHTHALEIN SOLUTION 125 ML,P40871,2806,17829.09,1291.67,1291.67,132296.38
29280090,PHENYL HYDRAZINE 250 ML,P32325,56,2126.81,826.28,826.28,20996.51
29280090,PHENYL HYDRAZINE A.R.,P72325,0,0,0,0,0
29280090,PHENYL HYDRAZINE HYDROCHLORIDE 100.00 GM,P10517,74,2252.97,378.56,378.56,16722.56
29313990,PHENYL MERCURY ACETATE 99% 100.00 GM,P11617,2,0,310.36,310.36,3448.44
29072990,PHLOROGLUCINOL.A.R. 99% 25.00 GM,P72809,6,515.05,57.64,57.64,3501.87
38220019,PHOSPHATE MOLYBDATE SOLN. 500 ML,P21079,24,561.04,15.07,15.07,4926.42
38220019,PHOSPHATE MOLYBDATE SOLUTION,P21125,0,0,0,0,0
38220019,PHOSPHATE MOLYBDATE SOLUTION 125 ML,P21171,10,0,54.31,54.31,905.2
28111990,PHOSPHO TUNGSTIC ACID 25.00 GM,P11709,33,503.42,564.7,564.7,9071.2
38220019,PHOSPHOMOLYBDIC ACID.A.R.,P71125,0,0,0,0,0
28111990,PHOSPHOMOLYBDIC ACID.A.R. 25.00 GM,P71109,13,716.31,122.66,122.66,5342.38
28091000,PHOSPHOROUS PENTOXIDE 98% 250.00 GM,P21725,14,743.85,0,0,4132.5
28047020,PHOSPHOROUS RED 250.00 GM,P11725,1,58.73,0,0,326.3
29173930,PHTHALIC ACID 500.00 GM,P13739,70,2889.43,304.67,304.67,19437.6
29173500,PHTHALIC ANHYDRIDE,P13799,0,0,0,0,0
29173500,PHTHALIC ANHYDRIDE 500.00 GM,P13749,14,290.07,65.4,65.4,2338.14
38220090,PICRIC ACID SATURATED SOLUTION 125 ML,P21371,115,1564.97,343.73,343.73,15734.8
38220090,PICRIC ACID SATURATED SOLUTION 500 ML,P21329,16,1447.06,0,0,8039.2
70179010,Pipette (Mohr type) cl.A -1ml,NG7403,0,0,0,0,0
70179010,Pipette 10ml cl.A (Mohr type),NG7409,0,0,0,0,0
70179010,Pipette bulb 20mm,NP5001,0,0,0,0,0
70179010,Pipette class A 0.1ml (0.01ml),NG7401,0,0,0,0,0
70179010,Pipette class A 1ml (0.1ml),NG7404,0,0,0,0,0
70179010,Pipette class A 5ml (0.05ml),NG7407,0,0,0,0,0
70179010,Pipette class B 0.1ml (0.01ml),NG7426,0,0,0,0,0
70179010,Pipette class B 0.2ml (0.01ml),NG7427,0,0,0,0,0
70179010,Pipette class B 2ml (0.02ml),NG7430,16,0,90.29,90.29,1003.2
70179010,Pipette class B 5ml (0.05ml),NG7432,10,0,62.96,62.96,699.6
70179010,PIPETTE GRADUATED (1 ML),NG7428,10,0,52.87,52.87,587.4
70179010,PIPETTE GRADUATED (10 ML),NG7434,15,0,101.47,101.47,1127.52
70179010,PIPETTE GRADUATED (2 ML),NG7431,0,0,0,0,0
70179010,PIPETTE GRADUATED (25ML),NG7435,0,0,0,0,0
70179010,PIPETTE GRADUATED (5 ML),NG7433,0,0,0,0,0
70179010,PIPETTE MOHR TYPE 1ml,NG7429,0,0,0,0,0
70179010,PIPETTE SEROLOGICAL B 1ML-.1ML,NG7479,0,0,0,0,0
70179010,PIPETTE VOLUMETRIC (1 ML),NG7550,0,0,0,0,0
70179010,PIPETTE VOLUMETRIC (10 ML),NG7559,60,599.94,0,0,3333
70179010,PIPETTE VOLUMETRIC (2 ML),NG7551,0,0,0,0,0
70179010,PIPETTE VOLUMETRIC (20 ML),NG7560,234,0,1456.2,1456.2,16179.84
70179010,PIPETTE VOLUMETRIC (25 ML),NG7561,10,114.84,0,0,638
70179010,PIPETTE VOLUMETRIC (5 ML),NG7554,20,166.32,0,0,924
70179010,PIPETTE VOLUMETRIC (50 ML),NG7562,0,0,0,0,0
70179010,"Pipette, Gerber,milk - 10.75ml",NG7396,0,0,0,0,0
70179010,"Pipette, Mohr type, cl.A,25ml",NG7410,0,0,0,0,0
70179010,"Pipette, Serological,cl.B,0.05",NG7482,0,0,0,0,0
70179010,"Pipette,Artificial inseminatn.",NG7381,0,0,0,0,0
70179010,"Pipette,graduated 2.2ml",NG7392,0,0,0,0,0
70179010,"Pipette,measuring,(Mohr)Cl.A",NG7406,0,0,0,0,0
70179010,"Pipette,Mohr type, class A 2ml",NG7405,0,0,0,0,0
70179010,Pipette-volumetric ClassA 50ml,NG7513,0,0,0,0,0
70179010,Plain stillhead 24/29,NG2356,0,0,0,0,0
70179010,"Plain stillhead, sloping,19/26",NG2354,0,0,0,0,0
70179010,"Plain stillhead,sloping,10/13",NG2351,0,0,0,0,0
70179010,"Plain stillhead,sloping,14/23",NG2352,0,0,0,0,0
70179010,"Plain stillhead,sloping,29/32",NG2358,0,0,0,0,0
70179010,"Plain stillheads,sloping,19/26",NG2353,0,0,0,0,0
70179010,"Plain stillheads,sloping,24/29",NG2355,0,0,0,0,0
28332990,PLASTER OF PARIS (PRACTICAL G) 500.00 GM,P24329,0,0,0,0,0
38220019,PLATELET COUNTING FLUID 125 ML,P21471,587,3545.39,269.5,269.5,34036.8
28273990,PLATINUM (II) CHLORIDE (73%pt),P53101,0,0,0,0,0
29042050,p-NITRO TOLUENE 500.00 GM,N16329,5,136.71,0,0,759.5
29214226,p-NITROANILINE - 99% 100.00 GM,N13009,11,172.21,22.77,22.77,1209.72
29163990,P-NITROBENZOIC ACID 500.00 GM,N12579,5,93.23,75.03,75.03,1351.57
29089910,P-NITROPHENOL 500.00 GM,N32429,17,616.9,142.29,142.29,5008.2
39053000,POLY VINYL ALCOHOL,P15625,0,0,0,0,0
39053000,POLY VINYL ALCOHOL 500.00 GM,P15629,3,0,86.55,86.55,961.62
38249915,POLYETHYLENE GLYCOL - 6000,P10819,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL -1500 500.00 GM,P10419,5,186.03,0,0,1033.5
38249915,POLYETHYLENE GLYCOL -4000 500.00 GM,P10619,6,199.58,0,0,1108.8
38249915,POLYETHYLENE GLYCOL-200,P10137,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL-200,P10178,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL-200 500 ML,P10379,4,116.42,0,0,646.8
38249915,POLYETHYLENE GLYCOL-200 A.R. 500 ML ,P70379,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL-600,P10437,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL-600,P10459,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL-600,P10488,0,0,0,0,0
38249915,POLYETHYLENE GLYCOL-600 25.00 KG,P10489,5,0,2148.75,2148.75,23875
38249915,POLYETHYLENE GLYCOL-600 500 ML,P10479,5,219.38,0,0,1218.75
70179010,Porcelain 25ml with lid,NP4501,0,0,0,0,0
70179010,Porcelain 50ml with lid,NP4502,0,0,0,0,0
29152990,POTASSIUM ACETATE 500.00 GM,P11529,1,0,20.42,20.42,226.92
28364000,POTASSIUM BICARBONATE 99.5%,P11789,0,0,0,0,0
28364000,POTASSIUM BICARBONATE 99.5%,P14239,0,0,0,0,0
28364000,POTASSIUM BICARBONATE 99.5% 500.00 GM,P14229,30,804.22,0,0,4467.9
28332990,POTASSIUM BISULPHATE,P12288,0,0,0,0,0
28332990,POTASSIUM BISULPHATE 5.00 KG,P12237,6,0,567,567,6300
28332990,POTASSIUM BISULPHATE 500.00 GM,P12229,26,229.32,232.12,232.12,3853.2
28332990,POTASSIUM BISULPHATE A.R.,P72239,0,0,0,0,0
28402090,POTASSIUM BORATE L.R.,P10825,0,0,0,0,0
28299020,POTASSIUM BROMATE L.R. 250.00 GM,P11625,14,343.53,77.46,77.46,2769.06
28275120,POTASSIUM BROMIDE A.R,P71339,0,0,0,0,0
28275120,POTASSIUM BROMIDE A.R 250.00 GM,P71217,2,72.86,0,0,404.8
28275120,POTASSIUM BROMIDE L.R. 500.00 GM,P14129,45,2863.87,274.98,274.98,18965.76
28364000,POTASSIUM CARBONATE,P11887,0,0,0,0,0
28364000,POTASSIUM CARBONATE 5.00 KG,P11739,4,0,237.6,237.6,2640
28364000,POTASSIUM CARBONATE L.R. 500.00 GM,P11729,126,3043.26,88.72,88.72,17892.8
31042000,POTASSIUM CHLORIDE A.R.,P74317,0,0,0,0,0
31042000,POTASSIUM CHLORIDE A.R. 500.00 GM,P74229,22,195.34,178.47,178.47,3068.42
31042000,POTASSIUM CHLORIDE I.P. 500.00 GM,P81829,2,0,21.65,21.65,240.56
31042000,POTASSIUM CHLORIDE L.R,P11837,0,0,0,0,0
